"State","County","Veteran_Population","Total_Expenditure","Compensation_Pensions","Construction","Edu_Voc_Rehab_Emp","Loan_Guaranty","General_Operating_Expenses","Insurance_Indemnities","Medical_Care","Unique_Patients"
"COLORADO","CHAFFEE","2162.65","4676.42","2841.14","0","99.94","0","0","84.98","1650.36","373.09"
"COLORADO","CHEYENNE","143.43","355.11","228.48","0","0","0","0","27.11","99.52","41.01"
"COLORADO","CLEAR CREEK","1021.16","1847.48","1028.01","0","47.01","0","0","38.19","734.27","112.03"
"COLORADO","CONEJOS","648.53","2868.19","1969.13","0","51.77","0","0","12.68","834.62","241.06"
"COLORADO","COSTILLA","328.35","2183.14","1365.52","0","11.68","0","0","11.29","794.65","184.05"
"COLORADO","CROWLEY","627.66","2131.12","1352.6","0","38.74","0","0","1.64","738.15","130.03"
"COLORADO","CUSTER","595.78","1901.26","1258.7","0","26.56","0","0","39.66","576.34","138.03"
"COLORADO","DELTA","3694.96","13581.14","6233.81","0","136.94","0","0","253.5","6956.89","1094.28"
"COLORADO","DENVER","36193.46","231270.79","64176.08","50775.62","4420.06","0","24787.46","3425.39","83686.17","9094.3"
"COLORADO","DOLORES","191.82","489.69","324.42","0","11.74","0","0","0.07","153.45","49.01"
"COLORADO","DOUGLAS","19824.88","32834.19","19358.48","0","2102","0","0","1359.23","10014.49","1651.42"
"COLORADO","EAGLE","2447.07","2440.7","1132.39","0","84.4","0","0","126.04","1097.86","155.04"
"COLORADO","ELBERT","2925.94","5202.44","3122.3","0","185.16","0","0","137.67","1757.31","234.06"
"COLORADO","EL PASO","77594.83","296145.5","217405.93","0","21257.69","0","0","4545.51","52936.37","12940.28"
"COLORADO","FREMONT","7335.34","19797.65","12574.37","0","448.16","0","0","269.27","6505.86","1281.32"
"COLORADO","GARFIELD","3843.8","8108.19","3717.25","0","142.34","0","0","283.22","3965.38","723.18"
"COLORADO","GILPIN","581.43","881.97","469.95","0","24.31","0","0","2.69","385.03","62.02"
"COLORADO","GRAND","1369.84","2105.74","1144.66","0","23.08","0","0","40.87","897.13","148.04"
"COLORADO","GUNNISON","1222.87","2253.22","1358.34","0","150.42","0","0","69.77","674.69","181.05"
"COLORADO","HINSDALE","81.54","309.05","163.25","0","0","0","0","0.15","145.66","14"
"COLORADO","HUERFANO","1064.19","5591.03","3863.96","0","2.17","0","0","35","1689.91","368.09"
"COLORADO","JACKSON","175.4","514.29","189.98","0","0","0","0","2.31","322","37.01"
"COLORADO","JEFFERSON","49325.67","140665.61","50497.47","234.24","21864.85","0","28412.72","3544.85","36111.48","5267.33"
"COLORADO","KIOWA","136.79","411.56","223.86","0","0.11","0","0","13.14","174.45","33.01"
"COLORADO","KIT CARSON","667.19","1373.02","571.29","0","38.72","0","0","42.45","720.56","223.06"
"COLORADO","LAKE","532.39","970.64","495.54","0","59.53","0","0","17.08","398.49","68.02"
"COLORADO","LA PLATA","4395.77","11047.32","5279.15","0","296.86","0","0","209.5","5261.82","969.25"
"COLORADO","LARIMER","22935.79","55720.97","30154.97","0","3518.23","0","0","1331.27","20716.5","3434.87"
"COLORADO","LAS ANIMAS","1607.31","7151.7","4503.59","0","79.8","0","0","28.26","2540.06","563.14"
"COLORADO","LINCOLN","644.51","1038.84","553.7","0","18.79","0","0","12.46","453.9","79.02"
"COLORADO","LOGAN","1969.55","3675.2","1857.84","0","164.73","0","0","145.24","1507.39","341.09"
"COLORADO","MESA","15161.57","75205.06","25544.39","0","1396.07","0","1005.89","671.45","46587.26","5425.37"
"COLORADO","MINERAL","132.81","139.96","95.24","0","10.43","0","0","1.11","33.18","23.01"
"COLORADO","MOFFAT","1408.26","2567.51","1187.37","0","74.4","0","0","44.63","1261.11","259.07"
"COLORADO","MONTEZUMA","2843.35","6330.22","3568.65","0","64.55","0","0","101.84","2595.17","614.16"
"COLORADO","MONTROSE","4213.02","13801.34","5588.54","0","195.2","0","0","154.21","7863.38","1191.3"
"COLORADO","MORGAN","2102.51","4904.5","2434.67","0","76.13","0","0","106.14","2287.56","426.11"
"COLORADO","OTERO","2171.56","13356.85","9405.99","0","204.61","0","0","41.4","3704.86","619.16"
"COLORADO","OURAY","507.58","964.45","294.37","0","2.76","0","0","32.77","634.56","83.02"
"COLORADO","PARK","2401.11","4709.74","3079.86","0","100.24","0","0","55.08","1474.56","280.07"
"COLORADO","PHILLIPS","366.44","702.26","357.71","0","2.14","0","0","53.52","288.89","83.02"
"COLORADO","PITKIN","1092.03","1280.81","600.77","0","5.09","0","0","183.37","491.59","118.03"
"COLORADO","PROWERS","775.39","3600.1","2174.08","0","74.1","0","0","10.92","1341","313.08"
"COLORADO","PUEBLO","17044.53","80336.7","46257.21","0","2196.99","0","0","694.71","31187.79","4775.21"
"COLORADO","RIO BLANCO","580.1","1653.76","822.27","0","45.77","0","0","40.94","744.77","123.03"
"COLORADO","RIO GRANDE","1234.28","4798.01","3066.37","0","43.35","0","0","96.93","1591.36","370.09"
"COLORADO","ROUTT","1732.59","1768.33","905.31","0","8.6","0","0","94.45","759.97","180.05"
"COLORADO","SAGUACHE","579.91","1516.67","971.33","0","12.41","0","0","35.21","497.72","127.03"
"COLORADO","SAN JUAN","116.32","120.45","74.22","0","0.46","0","0","0.63","45.13","18"
"COLORADO","SAN MIGUEL","602.93","650.98","339.47","0","0.17","0","0","48.96","262.38","70.02"
"COLORADO","SEDGWICK","341.75","933.58","501.32","0","17.03","0","0","11.04","404.2","89.02"
"COLORADO","SUMMIT","1607.13","1475.25","845.09","0","72.98","0","0","100.65","456.53","109.03"
"COLORADO","TELLER","3261.01","8791.97","6497.65","0","328.19","0","0","147.74","1818.4","478.12"
"COLORADO","WASHINGTON","468.56","803.91","475.78","0","5.15","0","0","17.09","305.88","82.02"
"COLORADO","WELD","15440.82","40881.23","19458.95","0","2155.76","0","0","1022.52","18244","2884.73"
"COLORADO","YUMA","758.03","1458.36","798.37","0","12.15","0","0","91.59","556.25","142.04"
"CONNECTICUT","FAIRFIELD","48768.04","93968.7","31820.88","0","1904.01","0","0","7119.41","53124.4","9313.42"
"CONNECTICUT","HARTFORD","60860.58","170178","60795.37","5","15183.68","0","7972.47","6052.24","80169.24","13436.61"
"CONNECTICUT","LITCHFIELD","16163.96","29036.18","12973.43","0","626.35","0","0","1203.6","14232.8","3302.84"
"CONNECTICUT","MIDDLESEX","14032.36","31263.01","12962.45","0","801.99","0","0","1193.77","16304.81","2597.96"
"CONNECTICUT","NEW HAVEN","56686.02","246838.94","64989.64","1462.44","10337.06","0","5718.24","5347.66","158983.88","17093.27"
"CONNECTICUT","NEW LONDON","27421.19","62549.22","31848.12","0","8600.88","0","0","1857.43","20242.8","4631.01"
"CONNECTICUT","TOLLAND","11746.85","19595.12","9227.23","0","1067.04","0","0","770.92","8529.93","1839.8"
"CONNECTICUT","WINDHAM","9963.76","26494.92","11418.45","0","4324.33","0","0","436.59","10315.55","1720.75"
"DELAWARE","KENT","18093.48","53409.98","33506.11","0","2424.54","0","0","733.61","16745.72","2846.72"
"DELAWARE","NEW CASTLE","40746.86","119601.65","45997.94","115.84","3726.99","0","4642.32","2393.41","62725.15","7485.9"
"DELAWARE","SUSSEX","21075.2","40181.01","22212.49","0","690.23","0","0","1207.86","16070.43","3558.9"
"DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA","38589.14","1675905.1","103303.83","173507.69","14044.15","0","1232827.4","2646.05","149575.97","10304.61"
"FLORIDA","ALACHUA","17375.67","148766.15","38104.63","8665.76","4977.94","0","13219.53","1406.56","82391.74","7845.99"
"FLORIDA","BAKER","2687.01","9767.27","3930.65","0","184.64","0","0","39.72","5612.26","578.15"
"FLORIDA","BAY","22929.4","85691.63","62936.79","0","4960.78","0","0","1262.59","16531.46","4414.12"
"FLORIDA","BRADFORD","3429.41","16013.94","5806.84","0","165.74","0","0","90.81","9950.55","893.23"
"FLORIDA","BREVARD","74023.01","249183.02","157708.54","0","8353.45","0","0","5655.68","77465.35","18300.62"
"FLORIDA","BROWARD","114422.64","316033.32","151698.99","0","10667.18","0","0","9385.99","144281.16","24363.17"
"FLORIDA","CALHOUN","1154.05","4864.27","2984.47","0","96.43","0","0","7.83","1775.53","336.09"
"FLORIDA","CHARLOTTE","25650.55","68001.1","39493.53","0","865.02","0","0","1733.25","25909.31","5904.75"
"FLORIDA","CITRUS","22443.27","84850.16","39661.83","0","867.83","0","0","1454.92","42865.58","7425.28"
"FLORIDA","CLAY","27168.44","88507.4","55858.76","0","5025.46","0","0","1105.11","26518.08","4444.13"
"FLORIDA","COLLIER","34748.95","55334.07","30216.37","0","914.88","0","0","3476.98","20725.84","5891.41"
"FLORIDA","COLUMBIA","7935.12","71455.83","22310.89","0","684.23","0","0","395.36","48065.35","4173.06"
"FLORIDA","DE SOTO","3082.82","8738.83","4219.32","0","63.26","0","0","207.89","4248.37","700.21"
"FLORIDA","DIXIE","1990.39","14874.43","5462.74","0","96.65","0","0","52.78","9262.25","969.25"
"FLORIDA","DUVAL","93480.21","281639.68","162646.89","0","26228.4","0","0","4857.79","87906.6","15841.01"
"FLORIDA","ESCAMBIA","46404.75","172994.39","112153.76","4793.14","12273.31","0","814.68","2453.67","40505.82","8827.24"
"FLORIDA","FLAGLER","11042.74","31343.46","18540.04","0","1672.65","0","0","931.69","10199.08","2808.71"
"FLORIDA","FRANKLIN","1419.49","4099.78","2082.55","0","48.1","0","0","20.29","1948.84","362.09"
"FLORIDA","GADSDEN","3853.96","14579.92","7802.68","0","284.21","0","0","156.97","6336.06","1201.3"
"FLORIDA","GILCHRIST","1652.82","11861.23","4334.95","0","129.23","0","0","68.46","7328.6","679.17"
"FLORIDA","GLADES","1208.41","3251.34","1660.98","0","21.61","0","0","18.62","1550.13","323.08"
"FLORIDA","GULF","1719.93","5050.62","3526.66","0","116.68","0","0","40.08","1367.19","380.1"
"FLORIDA","HAMILTON","1255.62","7786.69","2916.78","0","106.85","0","0","65.18","4697.88","479.12"
"FLORIDA","HARDEE","1845.81","5817.55","2126.15","0","99.43","0","0","47.57","3544.4","381.11"
"FLORIDA","HENDRY","2456.11","6231.82","3022.28","0","66.88","0","0","21.91","3120.75","496.13"
"FLORIDA","HERNANDO","23679.31","105020.76","58758.28","0","1753.17","0","0","1569.92","42939.39","7586.33"
"FLORIDA","HIGHLANDS","12988.01","43592.55","22332.39","0","651.31","0","0","828.71","19780.14","3828.97"
"FLORIDA","HILLSBOROUGH","98715.66","573864.92","212811.72","72399.6","16109.57","0","8382.6","6008.37","258153.06","28029.23"
"FLORIDA","HOLMES","2308.06","11050.57","7733.55","0","183.6","0","0","153.61","2979.82","564.14"
"FLORIDA","INDIAN RIVER","17210.91","40754.03","23051.22","0","768.84","0","0","1888.34","15045.63","4382.73"
"FLORIDA","JACKSON","5329","20026.38","13118.2","0","543.56","0","0","314.78","6049.85","1322.33"
"FLORIDA","JEFFERSON","1572.48","5860.91","3005.44","0","354.95","0","0","109.24","2391.3","433.11"
"FLORIDA","LAFAYETTE","697.62","3138.93","1091.19","0","14.11","0","0","59.86","1973.76","205.05"
"FLORIDA","LAKE","38534.77","104637.69","58433.63","0","2537.4","0","0","2253.64","41413.01","10107.77"
"FLORIDA","LEE","64737.8","149299.39","80770","0","3641.28","0","0","4536.4","60351.72","15038.68"
"FLORIDA","LEON","18717.84","57940.22","29727.55","0","5731.32","0","0","1565.77","20915.59","4500.14"
"FLORIDA","LEVY","4657.4","34646.79","12179.86","0","350.96","0","0","214.33","21901.65","2167.65"
"FLORIDA","LIBERTY","621.1","2220.65","1321.15","0","6.97","0","0","5.01","887.52","168.04"
"FLORIDA","MADISON","1979.28","8582.39","3455.55","0","105.75","0","0","35.54","4985.55","569.14"
"FLORIDA","MANATEE","36801.38","93160.91","49982.13","0","1962.19","0","0","2514.53","38702.06","8662.6"
"FLORIDA","MARION","42434.55","172992.35","76684.81","0","2573.09","0","0","2957.66","90776.78","14099.62"
"FLORIDA","MARTIN","18151.81","48329.6","22146.2","0","608.93","0","0","1668.5","23905.97","5351.36"
"FLORIDA","MIAMI-DADE","66700.74","353422.43","120498.5","1276.97","13223.44","0","8297.97","4216.67","205908.89","18772.54"
"FLORIDA","MONROE","10160.44","30723.24","13592.15","0","640.16","0","0","505.34","15985.59","2542.86"
"FLORIDA","NASSAU","8711.74","20908.88","11991.6","0","839.43","0","0","729.58","7348.27","1315.33"
"FLORIDA","OKALOOSA","34675.46","114556.32","91488.47","0","7016.28","0","0","2016.14","14035.44","4258.08"
"FLORIDA","OKEECHOBEE","3637.59","14890.87","6227.47","0","111.1","0","0","104.63","8447.67","1328.34"
"FLORIDA","ORANGE","77946.84","268855.6","150584.69","0","15307.93","0","0","5185.28","97777.7","19046.82"
"FLORIDA","OSCEOLA","17839.15","67329.34","40630.43","0","2721.7","0","0","713.84","23263.37","4824.79"
"FLORIDA","PALM BEACH","120183.49","364519.97","140654.3","4411.37","6197.88","0","6398.98","15908.99","190948.46","36274.19"
"FLORIDA","PASCO","51973.27","232892.93","111366.81","0","4336.26","0","0","3119.25","114070.62","17288.26"
"FLORIDA","PINELLAS","105306.9","628802.51","212174.48","6666.08","26485.72","0","88381.2","8138.29","286956.73","33701.97"
"FLORIDA","POLK","54376.07","184247.32","94893.31","0","4241.19","0","0","2615.94","82496.87","13170.26"
"FLORIDA","PUTNAM","8219.98","44891.15","17476.55","0","548.25","0","0","310.91","26555.43","2955.75"
"FLORIDA","SAINT JOHNS","18450.34","46598.71","27260.42","0","1732.54","0","2.78","1737.62","15865.35","3813.97"
"FLORIDA","SAINT LUCIE","25691.38","90123.56","45154.06","0","1941.47","0","0","1657.19","41370.83","8230.09"
"FLORIDA","SANTA ROSA","22597.71","77948.77","57160.66","0","4496.57","0","0","989.97","15301.58","3813.97"
"FLORIDA","SARASOTA","47861.81","113848.66","63963.27","0","1582.36","0","0","5449.92","42853.11","11759.52"
"FLORIDA","SEMINOLE","38802.21","108513.1","63521.94","0","5084.89","0","0","2577.03","37329.24","8115.05"
"FLORIDA","SUMTER","8801.8","55649.73","21171.54","9729.62","229.23","0","4076.1","795.47","19647.77","4758.46"
"FLORIDA","SUWANNEE","4734.64","32256.05","11102.55","0","329.56","0","0","201.01","20622.92","1921.49"
"FLORIDA","TAYLOR","2444.71","9575.04","4381.9","0","182.76","0","0","49.01","4961.37","671.17"
"FLORIDA","UNION","1644.16","6120.61","2346.21","0","144.15","0","0","5.8","3624.45","352.09"
"FLORIDA","VOLUSIA","57838.84","184455.5","109961.23","0","7302.42","0","0","4222.04","62969.81","15654.96"
"FLORIDA","WAKULLA","2984.11","11100.83","5493.9","0","1497.85","0","0","60.84","4048.25","772.2"
"FLORIDA","WALTON","6521.09","24568.16","18175.4","0","715.36","0","0","448.2","5229.19","1227.31"
"FLORIDA","WASHINGTON","2492.4","13461.3","8714.36","0","1432.89","0","0","94","3220.05","646.16"
"GEORGIA","APPLING","1290.92","4556.18","2255.84","0","95.1","0","0","32.68","2172.56","322.08"
"GEORGIA","ATKINSON","427.1","2711.17","1604.97","0","43.42","0","0","16.73","1046.05","168.04"
"GEORGIA","BACON","806.97","3365.31","1862.2","0","65.79","0","0","15.15","1422.18","230.06"
"GEORGIA","BAKER","345.35","673.31","415.78","0","8.32","0","0","3.06","246.15","57.01"
"GEORGIA","BALDWIN","4264.59","13550.08","7046.64","0","390.91","0","0","188.45","5924.08","852.22"
"GEORGIA","BANKS","1024.3","3959.8","2291.33","0","65.61","0","0","33.88","1568.98","233.06"
"GEORGIA","BARROW","4806.5","11008.21","5481.13","0","540.49","0","0","173.78","4812.82","747.19"
"GEORGIA","BARTOW","7781.09","17440.16","10809.91","0","722.23","0","0","268.86","5639.16","983.25"
"GEORGIA","BEN HILL","1270.14","7061.78","3578.95","0","119.33","0","0","80.16","3283.34","390.1"
"GEORGIA","BERRIEN","1664.46","9211.82","5282.13","0","301.33","0","0","71.54","3556.81","507.13"
"GEORGIA","BIBB","12639.44","46386.47","22818.67","0","3389.32","0","0","954.19","19224.29","3495.89"
"GEORGIA","BLECKLEY","1089.63","3830.33","1683.59","0","116.9","0","0","37.31","1992.53","239.06"
"GEORGIA","BRANTLEY","1606.03","6219.09","3643.3","0","162.58","0","0","45.33","2367.89","359.09"
"GEORGIA","BROOKS","1419.14","7819.83","3769.54","0","315.94","0","0","46.64","3687.71","490.12"
"GEORGIA","BRYAN","2664.31","9180.41","6170.69","0","1045.31","0","0","137.1","1827.31","562.14"
"GEORGIA","BULLOCH","5110.44","12746.05","6297.59","0","1602.4","0","0","159.37","4686.69","781.2"
"GEORGIA","BURKE","1970.74","15833.41","9873.3","0","515.17","0","0","101.22","5343.72","605.15"
"GEORGIA","BUTTS","2012.31","5578.58","3463.21","0","213.91","0","0","107.95","1793.51","287.07"
"GEORGIA","CALHOUN","367.89","1197.67","459.03","0","43.5","0","0","56.87","638.27","141.04"
"GEORGIA","CAMDEN","5949.3","20158.46","13063.12","0","1559.21","0","0","169.52","5366.61","974.25"
"GEORGIA","CANDLER","957.44","2934.04","1366.47","0","63.26","0","0","62.63","1441.69","194.05"
"GEORGIA","CARROLL","7896.85","20116.83","11454.98","0","1884.65","0","0","248.3","6528.9","1107.28"
"GEORGIA","CATOOSA","5400.99","11868.79","7111.65","0","329.51","0","0","243.16","4184.47","970.25"
"GEORGIA","CHARLTON","1035.2","3702.19","2084.78","0","54.77","0","0","28.85","1533.79","207.05"
"GEORGIA","CHATHAM","25671.68","102270.42","42512.39","0","36729.45","0","0","1533.85","21494.72","4847.23"
"GEORGIA","CHATTAHOOCHEE","884.37","3232.38","2484.82","0","267.41","0","0","12.76","467.39","107.03"
"GEORGIA","CHATTOOGA","2357.44","5080.26","3548.69","0","73.31","0","0","20.64","1437.62","346.09"
"GEORGIA","CHEROKEE","15287.51","29506.27","17968.61","0","1573.95","0","0","732.81","9230.89","1528.39"
"GEORGIA","CLARKE","6030.64","15863.16","8409.16","0","1294.46","0","0","417.77","5741.77","943.24"
"GEORGIA","CLAY","270.52","570.08","272.72","0","20.12","0","0","0.45","276.78","49.01"
"GEORGIA","CLAYTON","24804.81","75320.97","43836.13","0","4434.07","0","0","458.77","26591.99","4045.02"
"GEORGIA","CLINCH","552.66","2640.04","1236.34","0","81.61","0","0","100.75","1221.34","164.04"
"GEORGIA","COBB","57548.99","101807.25","57210.4","0","7846.28","0","11.09","3477.41","33262.06","5653.43"
"GEORGIA","COFFEE","2541.74","11392.64","5072.61","0","220.09","0","0","198.92","5901.02","763.19"
"GEORGIA","COLQUITT","3316.52","15228.35","9068.47","0","333.35","0","0","140.06","5686.48","883.22"
"GEORGIA","COLUMBIA","13080.26","68155.25","39468.5","0","3712.95","0","0","650.31","24323.48","3133.79"
"GEORGIA","COOK","1344.17","7175.77","3729.55","0","253.82","0","0","83.5","3108.89","455.12"
"GEORGIA","COWETA","10407.23","22081.31","14324.53","0","1175.66","0","0","441.64","6139.49","1212.31"
"GEORGIA","CRAWFORD","1144.52","5624.21","2941.8","0","207.09","0","0","83.78","2391.54","266.07"
"GEORGIA","CRISP","1554.34","6258.71","3003.67","0","201.22","0","0","34.57","3019.24","416.11"
"GEORGIA","DADE","1680.77","3606.15","1873.82","0","95.69","0","0","85.91","1550.74","291.07"
"GEORGIA","DAWSON","1810.2","3754.68","2066.83","0","90.01","0","0","88.56","1509.28","261.07"
"GEORGIA","DECATUR","2070.3","5394.32","1989.26","0","161.34","0","0","52.61","3191.1","586.15"
"GEORGIA","DEKALB","46001.75","283915.79","79246.98","2772.68","19636.61","0","70551.87","2731.96","108975.7","11874.01"
"GEORGIA","DODGE","1701.91","7026.88","3475.47","0","273.02","0","0","20.56","3257.82","424.11"
"GEORGIA","DOOLY","875.39","3335.11","1690.64","0","79.3","0","0","83.22","1481.94","194.05"
"GEORGIA","DOUGHERTY","8416.62","35052.91","21008.87","0","1577.64","0","0","415.84","12050.56","2278.58"
"GEORGIA","DOUGLAS","11128.74","28346.74","16460.6","0","1727.02","0","0","294.54","9864.57","1480.37"
"GEORGIA","EARLY","749.15","2897.23","1333.69","0","47.94","0","0","28.16","1487.45","240.06"
"GEORGIA","ECHOLS","256.97","1921.48","1069.13","0","53.46","0","0","7.08","791.81","83.02"
"GEORGIA","EFFINGHAM","5505.85","10743.11","6662.58","0","978.56","0","0","97.79","3004.18","700.18"
"GEORGIA","ELBERT","1762.9","5750.84","2888.88","0","74.31","0","0","184.8","2602.85","455.12"
"GEORGIA","EMANUEL","1397.89","8361.27","3163.22","0","454.86","0","0","62.23","4680.97","507.13"
"GEORGIA","EVANS","845.04","2995.8","1380.49","0","82.38","0","0","65.59","1467.34","210.05"
"GEORGIA","FANNIN","2079.52","7060.38","4398.71","0","121.62","0","0","90.44","2449.62","501.13"
"GEORGIA","FAYETTE","13523.63","24664.23","17739.89","0","919.34","0","0","620.5","5384.5","1105.28"
